ID.PRO,TIPO PRO,LOCALIZACION,TIPO,ITEM,CANT T,UNIDAD T,PRODUCTO,UNIDAD P,CANT P,SUBTOTAL P,CANT TOTAL P,UNIDAD P,CARACTERÍSTICAS,EQUIVALENCIA,PESOS20K,OBSERVACIONES P
1V24AF332R,CARTA DE LIBERTAD,SANTAFE,MERCANCIA,ESCLAVO,,,,,,,,,,#N/A,,"“[…] yo B[e]r[nardi]na de Vitoria viuda muger que fui de P[edr]o de Bolivar difunto digo que por quanto yo tengo por mi esclava a Ana color mulata ya Diego y Antonio, Diego y Antonio [sic] y Magdalena sus hijos a los quales d[ic]hos mis esclavos siempre les e tenido y tengo mucho amor y boluntad y deseo de ahorrallos y dallos por libres del cautiverio en que están por la boluntad que les tengo y por los buenos serviçios que la d[ic]ha Ana y los d[ic]hos sus hijos me an hecho y al d[ic]ho capitán Pedro de Bolivar mi marido sin vida la qual voluntad mia es de que después de mi fallecimiento queden libres del d[ic]ho cautiverio en que me están y por las razones referidas […]” 332r. "
1V24AF335R,VENTA,SANTAFE,RAIZ,ESTANCIA,,,ESTANCIAS YERMAS DE PAN Y GANADO MENOR,,2,,250,AU 13K,FUN MARC, FINO,"0,65","162,5"
1V24AF338R,PODER,SANTAFE,ESPECIAL,COBRO,,,,,,,,,,#N/A,,“[…] espeçialmente para que por mi y en mi nonbre y como yo mismo repres[entan]do mi propia persona como tal hijo lig[iti]m y heredero que soy de los d[ic]hos Niculas de Sepulveda y de la d[ic]ha Fran[cis]ca Ruiz mis padres podáis pedir y pidáis ante quales quiera just[ici]as de su mag[esta]d donde convenga haga ynbentario jurídicamente de todos los bienes y hazienda que quedaron por fin y muerte de los d[ic]hos mis padres y pedir se haga partision y división de los bienes y la hazienda que a mi como tal heredero //338v// me dertenescan para lo qual podáis nombrar por mi parte quales q[ui]er terceros e contadores y cobrar la parte que a mi como tal heredero me perteneçe[…]” 338v.
1V24AF341R,PODER,SANTAFE,ESPECIAL,REPRESENTACION,,,,,,,,,,#N/A,,"“[…] espeçialm[en]te para que por my y en mi n[ombr]e y como yo mis[m]o representando mi propia pers[on]a puedan pedir y demandar, rez[i]vir y cobrar en jui[ci]o y fuera del de todas y qualesq[ui]er personas […]// 341v//[…] otro si para que en mi n[ombr]e puedan los susod[ic]hos comprar quales quier cosas, esclavos bienes raíces y ganados y otras cosas de quales quier personas q[ue] les parezca […]” 341v. "
1V24AF343R,CARTA DE PAGO,SANTAFE,DEUDA,DINERO,,,PESOS DE ORO,,,,"82,5",AU 20K,,1,"82,5","“[…] yo Balthassar de Cortes m[ercad]er vez[in]o desta çiudad de S[an]ta Fe del Nuevo Reyno de Granada […] digo que por quanto deviendome Antón Roman harriero como prinçipal deudor y Bart[olo]me Hernández como su fiador y principal pagador y anbos de mancomun ochenta y dos pesos y medio de oro de a beinte quilates con más otro medio peso del d[ic]ho oro en virtud de una escriptura de oblig[aci]on que en mi favor otorgaron por ante Juan de Castaneda [e]scriv[an]o del rey nuestro señor pu[bli]co y del cavildo desta d[ic]ha z[i]vdad[…] e yo lo e tenido por bien, por pagarme la d[ic]ha cantidad, por tanto otorgo y conozco por esta pres[ent]e carta que doy e otorgo todo my poder cumplido, libre, llenero, bast[ant]e según q[ue] yo lo e y tengo y de d[e]r[ech]o más puede y debe baler //343v//al d[ic]ho Bart[olo]me Hernández espeçialm[en]te para q[ue] por mi y en mi nonbre y para el mis[m]o en su f[ec]ho y caussa propia pueda pedir y demandar reçevir, aver y cobrar ansi en juizio como fuera del del [sic] d[ic]ho Antón Roman y sos bienes de quien y con derecho pueda y deva conviene a saber los d[ic]hos ochenta y tres pesos del d[ic]ho oro de a beinte quilates contenidos en la d[ic]ha escriptura de oblig[aci]on que le entrego originalmente para el d[ic]ho efecto y de todo lo que en mi nonbre reçibiere y cobrare de la d[ic]ha escrip[tur]a de oblig[aci]on y de cada una cossa e parte dello pueda dar y otorgar sus carta o cartas de pago y de finiquito […]//344r// […] por quanto confuesso y declaro averme dado y pagado la d[ic]ha cantidad de que me doy y otorgo del por bien contento, pag[a]do y entregado de los d[ic]hos ochenta y tres p[es]os del d[ic]ho oro de a beinte quilates y en razon de la entrega dellos q[ue] de pres[ent]e no par[es]e por los tener ya reçevidos y en mi poder renunçio las leyes del mal engaño […] por tanto otorgo carta de pago y finiquito en favor del d[ic]ho Bart[olo]me Hernández y le doy por libre y quito de la d[ic]ha deuda y a su persona y bienes y quanto a el solo doy por rota y chançelada la d[ic]ha escriptura de obligaçion […]” 344r. "
1V24AF345R,VENTA,SANTAFE,DEUDA,DINERO,,,PESOS DE ORO,,,,"178,5",AU 13K ,FUN MARC,#N/A,,"“[…] vendemos e nuebamente cargamos por bia de çensso y tributo al quitar en fabor de Juan de Artiaga contador de la real haçienda v[e]z[in]o desta d[ic]ha çiudad como albazea y testamentario del señor lizenziado Andrés Egas de Guzman del consejo de su mag[esta]d y su oydor que fue en la real audi[enci]a deste reyno y de sus herederos y suzesores presentes y por benir y de aquel o aquellos que del o dellos ubiere título, causa, boz o rraçon en qualq[ui]era manera, conbiene a saber çiento y setenta y ocho pesos //345v//quatro tomines y siete granos de oro fino de minas de ley e balor cada uno dellos de treze quilates fundido y marcado con la marca real de su mag[esta]d de çensso y tributo en cada un año de los que fueren corriendo mientras no se redimiere y quitare los quales son por raçon de dos mill y quinientos pesos del d[ic]ho oro de treze quilats que del d[ic]ho Juan de Artiaga como en presençia del [e]scriv[an]o desta carta en dos barras de oro ley diez y seis quilates y dos granos que pesaron de la d[ic]ha ley mill y quatroçientos y setenta y un pesos y en un pedazo de tejo ley diez y seis quilates y un grano que peso de la d[ic]ha ley treçientos y ochenta y dos pesos y en una barra ley beynte y un quilates y dos granos que balio la resta que hecha la quenta de las d[ic]has barras y resumidas por la d[ic]ha ley de treze quilates vinieron a sumar y montar los d[ic]hos dos mill y quinientos pesos del d[ic]ho oro, las quales reçibimos de manos y poder del d[ic]ho Juan de Artiaga en presencia del d[ic]ho [e]scriv[an]o […]”345v.  "
1V24AF350R,VENTA,SANTAFE,DEUDA,DINERO,,,PESOS DE ORO,,,,"107,1",AU 20K,FUN MARC,1,"107,1","“[…] vendemos e nuebam[en]te cargamos por bia de censo y tributo al quitar en fabor de la capellania que se a de fundar en fabor de Marcos de Betancor y del hijo capellan que eso fuere de la d[ic]ha capellania y en el ynterin que el d[ic]ho hijo capellan no es de hedad en fabor de doña Ynes de Figueroa su madre y de Marcos de Betancur sus curadores y de quien y con d[e]r[ech]o pueda, deva y de quien caussa titulo boz o raçon ubiere en qualq[ui]era manera y administrador ques o fuere de los d[ic]hos bienes conbiene a saber çiento y siete pesos, un tomyn //350v// y dos granos de oro de ley e balor cada un peso dellos de beynte quilates fundido y marcado con la marca real de su mag[esta]d de çensso y tributo en cada un año de los que fueren corriendo mientras este d[ic]ho çensso y tributo no se quite y redime, los quales son por raçon de un mill y quinientos pesos del d[ic]ho oro de beynte quilates que emos reçibido del d[ic]ho marcos de betancor en oro de contado en presencia del [e]scriv[an]o desta carta en un pedaço de barra de beynte y un q[uilat]es y tres granos y en un texo ley diez y siete quilates y tres granos e que todo balio la d[ic]ha cantidad los quales reçibimos en presençia del d[ic]ho [e]scriv[an]o de manos y poder del d[ic]ho Marcos de Betancor de cuya paga y entrego yo el presente [e]scriv[an]o doy fe que passo en mi presençia y de los d[ic]hos testigos de que nos los d[ic]hos prinçipal e fiador nos damos por contentos y entregados a toda n[uest]ra boluntad y en raçon del pesso y balor a mayor abundam[ien]to renunçiamos las leyes del mal engaño como en ellas se contiene q[ue] hecha la quenta de los d[ic]hos un mill y quinientos pesos del d[ic]ho oro de beynte quilates a raçon de catorçe mill el millar conforme a lo dispuesto y hordenado por su mag[esta]d y sus reales leyes […] vinieron a ser y montar de çensso y tributo en cada un año los d[ic]hos çiento y siete pesos, un tomin y dos granos del d[ic]ho oro de veynte quilates, los quales nos obligamos de dar y pagar […]” 350v. "
1V24AF355R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,4,MES,DEUDA TOTAL,,,,280,AU 20K,FUN MARC,1,280,“[…] conbiene a saber duçientos y ochenta pesos de oro de ley e balor cada uno dellos de beynte quilates fundido y marcado con la marca real de su mag[esta]d los quales le devo y son por raçon los duçientos y beynte pesos dellos por la conpra de un negro llamado domingo de nación bran de hedad al pareçer de diez y ocho años poco mas o menos de que oy día de la fecha desta carta me otorgo carta de benta el d[ic]ho Al[ons]o Ruis Galdamez ante Sancho de Camargo […] y los sesenta pesos del d[ic]ho oro restantes a cumplim[ien]to de los d[ic]hos duçientos y ochenta pesos del d[ic]ho oro de beynte quilates por seis botijas de bino de castilla peruleras bistas y rehenchidas a mi contento y satisfaçion a raçon cada una dellas de diez pesos del d[ic]ho oro de beynte q[uilat]es[…]” 355r. 
1V24AF355R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,ESCLAVO,,,,220,AU 20K,FUN MARC,1,220,
1V24AF355R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,VINO DE CASTILLA,BOTIJAS PERULERAS,6,,60,AU 20K,FUN MARC,1,60,
1V24AF357R,DOTE,SANTAFE,BIENES,DINERO,,,PESOS DE ORO,,,,2000,AU 20K,FUN MARC,1,2000,"“[…] reçevi por bienes doctales y capitales propio de la d[ic]ha mi muger dos mil pesos de oro de a beinte quilates para ayuda a sustentar las cargas del matrimonio, lo qual reçevi por mano de la d[ic]ha Maria Alonso viuda mi suegra en oro y ropas de su ajuar y otras cossas que todo ello a los preçios que me lo dieron con el d[ic]ho oro vino a ser y montar los d[ic]hos dos mill pesos del d[ic]ho oro de a beinte quilates y hasta agora no e otorgado escriptura de reçivo de docte dellos y para que en todo tiempo aya claridad y por descargo de mi consiensia tengo por bien de otorgar agora esta escriptura por tanto otorgo y conozco por esta presente carta que confiesso y declaro que al tiempo y quando me casse con la d[ic]ha Marina Hernández mi muger reçevi por bienes dictales suyos por mano de la d[ic]ha María Alonso viuda mi suegra los d[ic]hos dos mill pesos de oro de a beinte quilates en oro y ajuar[…]” 357r. "
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,"2,5",AÑO,DEUDA TOTAL,,,,3200,AU 13K ,FUN MARC,#N/A,,"“[…] conbiene a saber tres mill y duçientos pesos de oro de ley e balor cada uno dellos de treze quilates fundido y marcado con la marca real de su mag[esta]d, los quales le devemos y son por raçon de las mercaderías siguientes […]”"
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TERCIOPELO DE LA ESPADA,VARAS,"6,6",,"93,91",AU 13K ,FUN MARC,#N/A,,"“[…]Por seis baras y dos terçias de terçiopelo de la espada en noventa y tres pesos, dos tomines y ocho granos […]”"
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PASAMANOS DE ORO DE ITALIA,ONZAS,"58,5",,"380,5",AU 13K ,FUN MARC,#N/A,,“[…]Çinquenta y ocho onzas y media de pasamanos de oro de ytalia en treçientos ochenta pesos y quatro tomines […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TERCIOPELO DE LA ESPADA,VARAS,"14,5",,203,AU 13K ,FUN MARC,#N/A,,“[…]Catorçe baras y media de terçiopelo de la espada en duçientos y tres pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TERCIOPELADO,VARAS,"14,5",,"130,5",AU 13K ,FUN MARC,#N/A,,“[…]Catorçe baras y media de terciopelado en çiento y treynta pesos y quatro tomines […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,RASO NEGRO PARDO Y MORADO ,VARAS,"18,25",,118,AU 13K ,FUN MARC,#N/A,,“[…]Diez y ocho baras y quarta de rasso negro pardo y morado en çiento diez y ocho pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PASAMANOS DE SEDA DE COLORES Y NEGROS,ONZAS,"48,5",,"121,25",AU 13K ,FUN MARC,#N/A,,“[…]Quarenta y ocho onças y media de pasamanos de seda de colores y negros en çiento y veynte y un pesos y dos tomines […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TERCIOPELO LLANO,VARAS,"4,5",,54,AU 13K ,FUN MARC,#N/A,,“[…]Quatro baras y media de terçiopelo llano en çinquenta y quatro pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TERCIOPELO RICO,VARAS,"6,6",,100,AU 13K ,FUN MARC,#N/A,,“[…]Seis baras y dos terçias de terçiopelo rico en çien p[es]os […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,RAJA NEGRA DE FLORENCIA,VARAS,6,,63,AU 13K ,FUN MARC,#N/A,,“[…]Seis baras de raxa negra de florençia en sesenta y tres pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,JERGUETA DE VELLORI,VARAS,36,,108,AU 13K ,FUN MARC,#N/A,,“[…]Treynta y seis baras de xergeta bellori en //360r// çiento y ocho pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAFETAN DE COLORES ,CUARTA,43,,"119,43",AU 13K ,FUN MARC,#N/A,,“[…]Quarenta y tres quartas de tafetán de colores en çiento y diez y nuebe pesos y tres tomines y medio[…]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CREA,VARAS,8,,10,AU 13K ,FUN MARC,#N/A,,“[…]Ocho baras de crea en diez pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CAÑAMAZO,VARAS,5,,5,AU 13K ,FUN MARC,#N/A,,“[…]Çinco baras de cañamaço en çinco pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PANTUFILLOS,,,,3,AU 13K ,FUN MARC,#N/A,,“[…]Unos pantufillos en tres pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,COJIN DE TERCIOPELO,,1,,36,AU 13K ,FUN MARC,#N/A,,“[…]Un cojín de terçiopelo de doz hazes en treynta y seis pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,COJIN DE TERCIOPELO,,2,,40,AU 13K ,FUN MARC,#N/A,,“[…]Dos coxines de terçiopelo en quarenta pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,MANTO DE SOPLILLO,,2,,80,AU 13K ,FUN MARC,#N/A,,“[…]Dos mantos de soplillo en ochenta pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PILOTE PLATEADO,VARAS,"6,5",,39,AU 13K ,FUN MARC,#N/A,,“[…]Seis baras y m[edi]a de pilote plateado en treynta y nuebe pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TERCIOPELO MORADO,SESMA,1,,"2,3",AU 13K ,FUN MARC,#N/A,,“[…]Una sexma de terçiopelo morado en dos pesos y tres tomines […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TERCIOPELO DE LA ESPADA,VARAS,"2,25",,"31,5",AU 13K ,FUN MARC,#N/A,,“[…]Dos baras y quarta de terçiopelo de la espada en treynta y un pesos y medio[…]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,JERGUETA DE LA ANCHA,VARAS,6,,27,AU 13K ,FUN MARC,#N/A,,“[…]Seis baras de jergueta de la hancha en veynte y siete pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,ADEREZOS DE PUNTAS DE ABALORIO,,2,,16,AU 13K ,FUN MARC,#N/A,,“[…]Dos adereços de puntas de abalorio de mantos en diez y seis pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,ESTERLIN,VARAS,4,,8,AU 13K ,FUN MARC,#N/A,,“[…]Quatro baras de esterlín en ocho pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TODA ESPECIA,LIBRA,2,,28,AU 13K ,FUN MARC,#N/A,,“[…]Dos libras de toda espeçia en veynte y ocho pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,"ANIS, ROMERO, ALHUCEMA",LIBRA,3,,"3,5",AU 13K ,FUN MARC,#N/A,,"“[…]Tres libras y media de anis, romero y aluçema en tres pesos y medio[…]”"
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,AVELLANAS,ALMUD,1,,3,AU 13K ,FUN MARC,#N/A,,“[…]Un almud de abellanas en tres p[es]os[…]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TOCAS DE LINO,VARAS,"2,25",,"16,25",AU 13K ,FUN MARC,#N/A,,“[…]Dos baras y quarta de tocas de lino en diez y seis pesos y dos tomines[…]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,VOLANTE,VARAS,"1,5",,"3,5",AU 13K ,FUN MARC,#N/A,,“[…]Bara y media de bolante en tres pesos y ducado[…]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TOCAS RAJADAS,VARAS,"1,5",,"3,5",AU 13K ,FUN MARC,#N/A,,“[…]Por bara y media de tocas raxadas tres pesos y ducado[…]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,MEDIAS DE SEDA DE GRANADA,,,,20,AU 13K ,FUN MARC,#N/A,,“[…]Unas medias de seda de granada en veynte pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA NEGRA Y PARDA,ONZAS,15,,45,AU 13K ,FUN MARC,#N/A,,“[…]Quinçe onzas de seda negra// 360v// y parda en quarenta y çinco p[es]os […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TELILLA DE FLANDES,VARAS,15,,"38,375",AU 13K ,FUN MARC,#N/A,,“[…]Quinçe baras y terçia de telilla de flandes en treynta y ocho pesos y tres tomines […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,RUAN DE FARDO,VARAS,9,,18,AU 13K ,FUN MARC,#N/A,,“[…]Nuebe baras de ruan de fardo en diez y ocho pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAPETE DE TURQUESCO,,,,35,AU 13K ,FUN MARC,#N/A,,“[…]Un tapete de turquesco en treynta y çinco pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CANDELILLA,LIBRA,1,,8,AU 13K ,FUN MARC,#N/A,,“[…]Una libra de candelilla en ocho pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAFETAN MORADO,VARAS,3,,"8,25",AU 13K ,FUN MARC,#N/A,,“[…]Tres baras de tafetán morado en ocho pesos y dos tomines[…]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TOQUILLA DE SOMBRERO,,1,,4,AU 13K ,FUN MARC,#N/A,,“[…]una toquilla de sonbrero de gurbión en quatro pessos[…]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SARTAS DE CORAL,,10,,10,AU 13K ,FUN MARC,#N/A,,“[…]diez sartas de coral redondo en diez pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAFETAN NEGRO,VARAS,"0,5",,"1,375",AU 13K ,FUN MARC,#N/A,,“[…]media bara de tafetán negro en un peso y tres tomines […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CANDELILLA,LIBRA,"0,5",,4,AU 13K ,FUN MARC,#N/A,,“[…]media libra de candelilla en quatro pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,BAYETA MORADA,VARAS,2,,6,AU 13K ,FUN MARC,#N/A,,“[…]dos baras de bayeta morada en seis pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TERCIOPELADO,CUARTA,1,,"2,5",AU 13K ,FUN MARC,#N/A,,“[…]una quarta de terçiopelado en dos pesos y quatro t[omin]es […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA,,,,"4,56",AU 13K ,FUN MARC,#N/A,,“[…]una onça y tres adarmes de seda en tres pesos y quatro tomines y medio […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,BOTONES DE SEDA,DOCENA,14,,7,AU 13K ,FUN MARC,#N/A,,“[…]catorçe dozenas de botones de seda en siete pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAFETAN PARDO,VARAS,"0,5",,"1,375",AU 13K ,FUN MARC,#N/A,,“[…]media bara de tafetán pardo en un p[es]o y tres tomines […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CAÑAMAZO,VARAS,"1,5",,"1,5",AU 13K ,FUN MARC,#N/A,,“[…]bara y media de cañamaço en un peso y quatro t[omin]es […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA MORADA  ,ONZAS,3,,9,AU 13K ,FUN MARC,#N/A,,“[…]tres onzas de seda morada en nuebe pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PASAMANOS,ADARMES,9,,"1,6",AU 13K ,FUN MARC,#N/A,,“[…]nuebe adarmes de pasamanos en un peso y tres tomines y tres granos[…]” 
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA,ONZAS,"1,25",,"3,75",AU 13K ,FUN MARC,#N/A,,“[…]una onça y una quarta de seda en tres pesos y seis tomines […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,JERGUETA DE LA ANCHA,VARAS,"0,5",,"2,25",AU 13K ,FUN MARC,#N/A,,“[…]media bara de xergueta de la hancha //361r// en dos pesos y dos tomines […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PASAMANOS DE SEDA,ADARMES,11,,2,AU 13K ,FUN MARC,#N/A,,“[…]onze adarmes de pasamanos de seda en dos pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,JABON,LIBRA,8,,8,AU 13K ,FUN MARC,#N/A,,“[…]ocho libras de xabon en ocho pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CUCHILLOS BANOS DE MARFIL,CAJA,2,,3,AU 13K ,FUN MARC,#N/A,,“[…]dos caxas de cuchillos banos de marfil en tres pesos[…]” 
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PASAMANOS DE ORO Y PLATA,,,,"29,1",AU 13K ,FUN MARC,#N/A,,“[…]çinco onças y catorze adarmes de pasamanos de oro y plata en veynte y nuebe pesos y diez granos[…]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAFETAN PARDO Y NEGRO,VARAS,7,,"9,25",AU 13K ,FUN MARC,#N/A,,“[…]siete baras de tafetán pardo y negro en diez y nuebe pesos y dos tomines[…]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA,ONZAS,3,,9,AU 13K ,FUN MARC,#N/A,,“[…]tres onças de seda en nuebe pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,HILO DE ORO,ONZAS,3,,15,AU 13K ,FUN MARC,#N/A,,“[…]tres onças de hilo de oro en quinçe pesos[…]” 
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAFETAN,VARAS,"3,25",,"8,93",AU 13K ,FUN MARC,#N/A,,“[…]tres baras y quarta de tafetán en ocho pesos y siete tomines y medio […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CINTAS,VARAS,"8,5",,"2,125",AU 13K ,FUN MARC,#N/A,,“[…]ocho baras y media de çintas en dos pesos y un tomín […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,CINTAS,VARAS,1,,"0,25",AU 13K ,FUN MARC,#N/A,,“[…]otra bara de çintas en dos tomines[…]” 
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,ANJEO,VARAS,2,,2,AU 13K ,FUN MARC,#N/A,,“[…]dos baras de anjeo en dos pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,HILO DE ORO,ONZAS,2,,10,AU 13K ,FUN MARC,#N/A,,“[…]dos onças de hilo de oro en diez pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,PAPEL,MANOS,1,,"0,75",AU 13K ,FUN MARC,#N/A,,“[…]una mano de papel en seis tomines […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA PARDA,ONZAS,"0,5",,"1,5",AU 13K ,FUN MARC,#N/A,,“[…]media onça de seda parda en un peso y quatro tomines […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAFETAN MORADO,VARAS,3,,"7,5",AU 13K ,FUN MARC,#N/A,,“[…]tres baras de tafetán morado en siete pesos y quatro tomines[…]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,ESTERLIN,VARAS,"1,5",,3,AU 13K ,FUN MARC,#N/A,,“[…]bara y media de esterlín en tres pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,BAYETA MORADA,TERCIA,1,,1,AU 13K ,FUN MARC,#N/A,,“[…]una terçia de bayeta morada en un p[e]so[…]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SEDA MORADA,ONZAS,"0,5",,"1,5",AU 13K ,FUN MARC,#N/A,,“[…]media onza de seda morada//361v//en un peso y quatro tomines[…]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,LISTON MORADO,VARAS,1,,"0,25",AU 13K ,FUN MARC,#N/A,,“[…]una bara de listón morado en dos tomines […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SOMBRERO NEGRO AFORRADO,,1,,10,AU 13K ,FUN MARC,#N/A,,“[…]un sonbrero negro aforrado con su toquilla en diez pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,SOMBRERO,,1,,5,AU 13K ,FUN MARC,#N/A,,“[…]un sonbrero que llebó Juan Gómez Garçon en çinco pesos […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TAFETAN,VARAS,1,,"2,75",AU 13K ,FUN MARC,#N/A,,“[…]dos pesos y seis tomines por una bara de tafetán […]”
1V24AF359R,OBLIGACION,SANTAFE,MERCANCIA,MERCADERIAS,,,TOQUILLA,VARAS,"1,25",,"1,875",AU 13K ,FUN MARC,#N/A,,“[…]bara y quarta de toquilla en un peso y siete tomines[…]”
