ID.PRO,NOMBRES Y APELLIDOS,GEN,POS,REL ESPACIO,ESPACIO,CONDICION,GRUPO,OFICIO,FIRMA,EDAD,POS2,CONDICION 2,ESPACIO 2 ,OTROS ,OBSERVACIONES
1V16F308R,ANDRES MARTIN,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V16F308R,BARTOLOME HERNANDEZ,M,PODERDANTE,,,,,,,,DEUDOR,,,,
1V16F309V,FRANCISCO ROJO DEL CARRASCAL,M,PODERDANTE,RESIDENTE,SANTAFE,DON,,,BIEN,,,,,,
1V16F309V,ENRIQUE NUÑEZ,M,APODERADO,,,,,,,,,,,,
1V16F309V,FRANCISCO DE ORTEGA,M,APODERADO,,,,,,,,,,,,
1V16F309V,MARIA,F,ESCLAVO,,,ESCLAVO,,,,,,HUIDO,,,
1V16F310V,DIEGO RUIZ,M,PODERDANTE,RESIDENTE,SANTAFE,,,TRATANTE,BIEN ,,,,,,
1V16F310V,JORGE SELI HERRERO,M,APODERADO,,,,,,,,,,,,
1V16F310V,DIEGO SERRANO ,M,DEUDOR,,,,,,,,,,,,
1V16F312R,LUIS CARDOSO,M,DEUDOR,VECINDAD,SANTAFE,,,CORREGIDOR,BIEN,,,,,,
1V16F312R,JUAN DE VALLADOLID,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V16F312R,ANDRES MARTIN,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V16F313V,ANTONA CARDOSO,F,DEUDOR,MORADOR,SANTAFE,LIBRE,,,,,,MORENO,,,
1V16F313V,FELIPA,F,DEUDOR,MORADOR,SANTAFE,LIBRE,,,,,,MORENO,,,
1V16F313V,JUAN DE MURCIA,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F316R,FRANCISCO BARROSO,M,PODERDANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V16F316R,SANTOS GIL,M,APODERADO,,,,,PROCURADOR DE CAUSAS EN LA REAL AUDIENCIA,,,,,,,
1V16F317V,RODRIGO PARDO,M,ACREEDOR,VECINDAD,SANTAFE,CAPITAN,,FACTOR DE LA REAL HACIENDA DE SU MAJESTAD,REGULAR,,,,,,
1V16F317V,JUAN GUILLEN,M,OTROS,VECINDAD,LA PALMA,DIFUNTO,,,,,PRINCIPAL DEUDOR,,,,
1V16F317V,PEDRO DE SANTA Y ANA,M,OTROS,,,,,,,,APODERADO; LASTO,,,,
1V16F317V,JUAN DE MORALES RENDON,M,OTROS,,,,,,,,APODERADO; LASTO,,,,
1V16F319R,MELCHOR DE SANTIAGO,M,DEUDOR,VECINDAD,SANTAFE,,,,REGULAR,,PRINCIPAL DEUDOR,,,,
1V16F319R,PEDRO GOMEZ MALO,M,OTROS,,,,,BOTICARIO,BIEN,,PRINCIPAL PAGADOR,,,,
1V16F319R,JUAN DEL RIO,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F320V,DIEGO GOMEZ DE CARDENAS,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V16F320V,ANA RODRIGUEZ,F,DEUDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V16F320V,HERNANDO RAMOS,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F323R,GREGORIO GARCIA DE LA JARA,M,DEUDOR,MORADOR,SANTAFE,,,,BIEN,,,,,,
1V16F323R,HERNANDO RAMOS,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F325R,ANDRES DE VILLALOBOS,M,VENDEDOR,VECINDAD,SANTAFE,,,TRATANTE,BIEN,,,,,,
1V16F325R,PEDRO DE ESPINOSA CHAPINERO,M,COMPRADOR,VECINDAD,SANTAFE,,,,,,,,,,
1V16F325R,FELIPA,F,ESCLAVO,,,,,,,2,,,,,
1V16F325R,MARIA,F,ESCLAVO,,,,,,,,,,,,
1V16F325R,FRANCISCO DE VELAZQUEZ,M,OTROS,,,,,SECRETARIO,,,,,,,
1V16F326V,DIEGO DE RAMO,M,PODERDANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V16F326V,ALONSO PEREZ ROMERO,M,APODERADO,VECINDAD,SANTAFE,,,,,,,,,,
1V16F326V,LUIS BERMUDEZ ,M,DEUDOR,VECINDAD,TUNJA,,,,,,,,,,
1V16F328V,ANTONIO ROMERO,M,PODERDANTE,RESIDENTE,SANTAFE,,,,,,,,,,
1V16F328V,FRANCISCO DE BAYONA,M,APODERADO,,,,,MERCADER,,,,,,,
1V16F328V,BALTAZAR DE LA BARREDA,M,DEUDOR,,,,,TRATANTE,,,,,,,
1V16F329V,ANDRES DE VILLALOBOS,M,ARRENDATARIO,,,,,TRATANTE,BIEN,,,,,,
1V16F329V,GONZALO MONTERO,M,ARRENDADOR,,,,,,BIEN,,,,,,
1V16F331R,ANDRES DE CARMONA,M,DEUDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V16F331R,JUAN DE MURCIA,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V16F336R,PEDRO DE LUGO,M,PODERDANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V16F336R,TOMAS DE BUSTAMANTE,M,APODERADO,,,,,PROCURADOR DE ARTE,,,,,,,
1V16F337R,JUAN GUERRERO,M,PODERDANTE,VECINDAD,LA PALMA,,,,BIEN,,,,RESIDENTE EN SANTA FE,,
1V16F337R,FRANCISCO CALVO,M,APODERADO,RESIDENTE,TUNJA,,,MERCADER,,,,,,,
1V16F337R,FRANCISCO HERNANDEZ,M,DEUDOR,,,,PORTUGUES ,ARRIERO,,,,,,,
1V16F338V,GASPAR DE AGUILAR,M,DEUDOR,VECINDAD,SAN JUAN DE LOS LLANOS,,,,BIEN,,,,ESTANTE EN SANTA FE,,
1V16F338V,HERNANDO SUAREZ,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V16F339V,DIEGO DE JEREZ,M,DEUDOR,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V16F339V,HERNANDO RAMOS,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V16F341R,DIEGO SERRANO,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V16F341R,PEDRO DIAZ,M,APODERADO,VECINDAD,CARTAGENA,,,MERCADER,,,,,,,
1V16F341R,LUIS BERMUDEZ ,M,DEUDOR,VECINDAD,TUNJA,,,,,,,,,,
1V16F341R,ALONSO PEREZ ROMERO,M,APODERADO,VECINDAD,SANTAFE,,,,,,,,,,
1V16F343R,FRANCISCO PEREZ,M,OTROS,,,,,,,,,,,,
1V16F343R,BALTAZAR SANCHEZ,M,OTROS,,,DIFUNTO,,SILLERO,,,,,,,
1V16F343R,FRANCISCO PEREZ,M,PODERDANTE,,,,,,BIEN,,,,,,
1V16F343R,PEDRO DE VILLAVICENCIO ,M,APODERADO,,,,,,BIEN,,,FIADO,,,
1V16F345R,PEDRO DE VILLAVICENCIO ,M,OTROS,,,,,,BIEN,,,TUTOR,,,
1V16F345R,FRANCISCO PEREZ,M,APRENDIZ,,,,,,BIEN,,,APRENDIZ,,,
1V16F345R,ALONSO VAZQUEZ ,M,MAESTRO,,,,,SILLERO,BIEN,,,,,,
1V16F346V,PEDRO DIAZ [EL MOZO],M,APODERADO,VECINDAD,CARTAGENA,,,,BIEN,,,EL MOZO,,,
1V16F346V,PEDRO DIAZ ,M,OTROS,VECINDAD,CARTAGENA,,,MERCADER,,,,,,,
1V16F346V,ALONSO DIAZ,M,PODERDANTE,,,,,,,,,,,,
1V16F346V,SEBASTIAN PEREZ ,M,APODERADO,,,,,MERCADER,,,,,,,
1V16F346V,PEDRO DE BURGOS   ,M,DEUDOR,,,,,MERCADER,,,,,,,
1V16F348R,DIEGO HERNANDEZ,M,PODERDANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V16F348R,FRANCISCO DE BAYONA,M,APODERADO,,,,,MERCADER,,,,,,,
1V16F348R,JUAN DE GUARDO,M,OTROS,,,,,ESCRIBANO,,,,,,,
1V16F348R,JUAN DEL ASTIAGA ,M,OTROS,,,,,,,,,,,,
1V16F349R,FRANCISCA PEREZ ,F,PODERDANTE,MORADOR,SANTAFE,,,,,,,SOLTERO,,,
1V16F349R,PEDRO FERNANDEZ  ,M,APODERADO,,,,,PROCURADOR DE LA CIUDAD DE CARTAGENA,,,,,,,
1V16F349R,FELIPE DE ACOSTA,M,DEUDOR,,,,,,,,,,,,
1V16F350V,FRANCISCO DE OLARTE,M,DEUDOR,VECINDAD,VELEZ,,,,,,,,,,
1V16F350V,JUAN DE VALLADOLID,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V16F350V,ANDRES MARTIN,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V16F351V,JUANA DE LOAIZA,F,PODERDANTE,VECINDAD,TORO,VIUDA,,,,,TUTORA Y CURADORA,,MORADORA SANTAFE,,
1V16F351V,PEDRO MARTIN DE SAUCEDO ,M,OTROS,VECINDAD,TORO,DIFUNTO,,,,,,,,,
1V16F351V,MARIA DE SAUCEDO ,F,OTROS,,,MENOR,,,,,,,,,
1V16F351V,LUIS PEREZ ,M,APODERADO,VECINDAD,IBAGUE,,,ALFEREZ,,,,,,,
1V16F351V,NICOLAS DE ONZE ,M,APODERADO,VECINDAD,CALI,,,,,,,,,,
1V16F351V,JUAN PEREZ DE LESCANO ,M,DEUDOR,,,,,,,,,,,,
1V16F354R,PEDRO DE LA PEÑA,M,DEUDOR,VECINDAD,SANTAFE,,,CARPINTERO,REGULAR,,,,,,
1V16F354R,HERNANDO RAMOS,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F356R,JUAN DE VALLADOLID,M,PODERDANTE,VECINDAD,SANTAFE,,,,,,,,,,
1V16F356R,RODRIGO DE TANZES ,M,APODERADO,VECINDAD,SANTAFE,,,ESCRIBANO,,,,,,,
1V16F356R,DIEGO DE ORUÑA,M,APODERADO,,,,,ESCRIBANO,,,,,,,
1V16F356R,MATEO DE LEON,M,OTROS,,,,,,,,,,,,
1V16F357V,PEDRO DE ESPINOSA  ,M,PODERDANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V16F357V,GONZALO DE COTRULLO,M,APODERADO,VECINDAD,TRINIDAD DE MUZO,,,,,,,,,,
1V16F358R,JUAN BELTRAN PIRIZON ,M,DEUDOR,VECINDAD,VELEZ,,,,BIEN,,,,,,
1V16F358R,JUAN DE MURCIA,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F359V,FRACISCO DE LA TORRE,M,DONANTE,VECINDAD,SANTAFE,MENOR,,,BIEN,>25,TUTELADO,,,,
1V16F359V,ANTONIO DE LA TORRE,M,DONANTE,VECINDAD,SANTAFE,MENOR,,,BIEN,>25,TUTELADO,,,,
1V16F359V,CATALINA PALOMA,F,OTROS,,,DIFUNTO,,,,,,,,,
1V16F359V,ALONSO DE SOTO ESPADERO,M,OTROS,,,,,,,,,,,,
1V16F359V,INES DE LA TORRE,F,BENEFICIARIO,,,,,,,,,,,,
1V16F361R,LUIS DE COLMENARES,M,ACREEDOR,VECINDAD,SANTAFE,CAPITAN,,,BIEN,,,,,,
1V16F361R,ALONSO DE SOTO ESPADERO,M,DEUDOR,,,,,,,,,,,,
1V16F367R,JUAN DE TORDEHUMOS,M,DEUDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V16F367R,JUAN DE MURCIA,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F369R,FRANCISCO DE HOYOS,M,APODERADO,VECINDAD,SANTAFE,CAPITAN,,SECRETARIO,BIEN,,,ARRENDADOR,,,
1V16F369R,TRISTAN DE URIBE SALAZAR,M,ARRENDADOR,VECINDAD,CARTAGENA,CAPITAN,,CONTADOR DE LA HACIENDA REAL,,,,PODERANTE,,,
1V16F369R,CIPRIANO DE LA CUEBA Y MONTESDOCA ,M,ARRENDATARIO,,,LICENCIADO,,,,,,,,,
1V16F370R,LUIS CARDOSO,M,DEUDOR,VECINDAD,SANTAFE,,,REGIDOR,,,,,,,
1V16F370R,JUAN DE VALLADOLID,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V16F370R,ANDRES MARTIN,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V16F373R,JUAN,M,TRABAJADOR,NATURAL,CHIA ,INDIO,,,,,,CRIOLLO,SANTAFE ,,
1V16F373R,JUAN DE GUZMAN ,M,PATRON,,,,,ALCALDE ORDINARIO ,BIEN ,,,,,,
1V16F374R,DIEGO DIAZ MARMOLEJO ,M,PODERDANTE,RESIDENTE,SANTAFE,,,,REGULAR,,,,,,
1V16F374R,JUAN DE GAVIRIA,M,APODERADO,,,,,PROCURADOR GENERAL,,,,,,,
1V16F375R,JUAN DE CHINCHILLA,M,DEUDOR,VECINDAD,SANTAFE,,,SASTRE,BIEN ,,,,,,
1V16F375R,HERNANDO RAMOS,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V16F376V,JUAN FRANCO DE LA CRUZ,M,DEUDOR,MORADOR,SANTAFE,,,,BIEN ,,,,,,
1V16F376V,HERNANDO RAMOS,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V16F378R,ALONSO DE CACERES ALVARADO,M,CONCERTADO,VECINDAD,TRINIDAD DE MUZO,,,ENCOMENDERO DE LA PROVINCIA DE LOS COLIMAS,BIEN ,,,ENCOMENDERO,,,
1V16F378R,RAFAEL DE PINA SUPIEMO,M,CONCERTANTE,VECINDAD,TRINIDAD DE MUZO,,,ENCOMENDERO DE LA PROVINCIA DE LOS COLIMAS,BIEN ,,,ENCOMENDERO,,,
1V16F381R,DOMINGO HERNANDEZ,M,DEUDOR,RESIDENTE,SANTAFE,,,,BIEN ,,,,,,
1V16F381R,GARCIA HERNANDEZ,M,OTROS,,,,,,,,PRINCIPAL PAGADOR,,,,
1V16F381R,HERNANDO RAMOS,M,ACREEDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V16F383R,CATALINA DE GUEBARA,F,PODERDANTE,VECINDAD,SANTAFE,DON,,,BIEN ,,,VIUDA,,,
1V16F383R,DIEGO DE GUEVARA,M,OTROS,,,DIFUNTO,,,,,,,,,
1V16F383R,LAZARO SUAREZ,M,APODERADO,VECINDAD,SANTAFE,,,SELLO Y REGIDOR DE LA REAL CHANCILLERIA ,,,,,,,
1V16F383R,DOMINGO DE GUEVARA,M,DEUDOR,VECINDAD,SANTAFE,,,ENCOMENDERO DE LOS REPARTIMIENTOS DE FUQUENE Y NEMOGA,,,,ENCOMENDERO,,,
1V16F383R,NICOLAS DE SEPULVEDA,M,DEUDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V16F383R,LUIS DE SALAS CUBIDES,M,DEUDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V16F385R,JUAN MUÑOZ DE ALFARO,M,DEUDOR,VECINDAD,SAN JUAN DE LOS LLANOS,,,,,,,ENCOMENDERO,SANTAFE,,
1V16F385R,HERNANDO RAMOS,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F387R,LUCAS DE SANTIAGO,M,DEUDOR,VECINDAD,SANTAFE,,,TRATANTE ,BIEN ,,,,,,
1V16F387R,BEATRIZ DE CARDENAS,F,ACREEDOR,MORADOR,SANTAFE,DON,,,,,,INDIO LADINO,,,
1V16F388V,JUAN AMARILLO,M,ARRENDADOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F388V,ALONSO PRIETO ,M,ARRENDATARIO,,,,,TRATANTE,,,,,,,
1V16F389R,PEDRO DE RUEDA SANTA Y ANA,M,DEUDOR,VECINDAD,LA PALMA,,,,BIEN,,,,,,
1V16F389R,HERNANDO RAMOS,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F391R,JUAN DEL RIO,M,VENDEDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V16F391R,PEDRO ANTOLINES,M,COMPRADOR,,,,,TRATANTE,,,,,,,
1V16F391R,ANDRESICO ,M,ESCLAVO,CRIOLLO,SANTAFE,ESCLAVO,,,,12,,,,,
1V16F392R,PEDRO ANTOLINES,M,DEUDOR,RESIDENTE,SANTAFE,,,TRATANTE,REGULAR,,,,,,
1V16F392R,JUAN DEL RIO,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V16F392R,ANDRESICO ,M,ESCLAVO,,,,,,,,,,,,
1V16F393R,LUIS DE MORALES DE QUIÑONES,M,PODERDANTE,,IBAGUE,CLERIGO,,CURA,BIEN,,,,SANTAFE,,
1V16F393R,HERNANDO RAMOS,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F394R,ALONSO DE CARDENAS,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V16F394R,HERNANDO RAMOS,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F395R,ALONSO DE PONTES,M,DEUDOR,VECINDAD,PUERTO DE HONDA,,,,BIEN,,,,ESTANTE EN SANTAFE,,
1V16F395R,JUAN DE VACAD,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F395R,ANDRES MARTIN ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F397R,LUIS DE MORALES  ,M,DEUDOR,,IBAGUE,CLERIGO,,"CURA, VICARIO",BIEN,,,,,,
1V16F397R,HERNANDO RAMOS,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F399R,LAZARO SUAREZ,M,VENDEDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V16F399R,FRACISCA DE UNZUETA GUEVARA,F,VENDEDOR,,,,,,,,,,,,
1V16F399R,FRANCISCO DE HOYOS,M,COMPRADOR,,,CAPITAN,,,,,,,,,
1V16F401R,ALEJANDRO MESURADO,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V16F401R,JUAN DEL RIO,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F402R,ALEJANDRO MESURADO,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V16F402R,JUAN DEL RIO,M,ACREEDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V16F403R,JUAN VAZQUEZ DE CORONADO ,M,PODERDANTE,RESIDENTE,SANTAFE,DON,,,BIEN,,,,,,
1V16F403R,DAMIAN VELAZQUES DE CONTRERAS,M,APODERADO,,,DOCTOR,,ABOGADO DE LA REAL AUDIENCIA,,,,,,,
1V16F404R,JUAN VAZQUEZ DE CORONADO ,M,PODERDANTE,RESIDENTE,SANTAFE,DON,,,BIEN,,,,,,
1V16F404R,FERNANDO DE AYALA Y DE LUJAN,M,APODERADO,,,DON,,,,,,CABALLERO,,,
1V16F405R,DIEGO DE AVIJO ,M,DEUDOR,VECINDAD,SANTAFE,,,SASTRE,BIEN,,,,,,
1V16F405R,HERNANDO RAMOS,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F407R,GARCIA DE CANIZARES,M,DEUDOR,VECINDAD,SANTAFE,,,ALFERES,BIEN,,,,,,
1V16F407R,HERNANDO RAMOS,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F408R,ALONSO PEREZ ROMERO,M,PODERDANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V16F408R,GABRIEL DE LA TORRE,M,APODERADO,RESIDENTE,SANTAFE,,,,,,,,,,
1V16F408R,JUAN MORENO,M,DEUDOR,,,,,HERRADOR,,,,,,,
1V16F409R,DIEGO DE OSPINA,M,PODERDANTE,VECINDAD,LOS REMEDIOS,,,GOBERNADOR Y CAPITAN GENERAL DE LA JURISDICCION DE LA CIMITARRA,BIEN,,,,SANTAFE,,
1V16F411R,DIEGO DE OSPINA,M,PODERDANTE,VECINDAD,LOS REMEDIOS,,,GOBERNADOR Y CAPITAN GENERAL DE LA JURISDICCION DE LA CIMITARRA,BIEN,,,,,,
1V16F412R,GASPAR FERNANDEZ,M,PODERDANTE,VECINDAD,SANTAFE,LICENCIADO,,,BIEN,,,,,,
1V16F412R,BERNARDO DE VARGAS MACHUCA,M,APODERADO,VECINDAD,TIMANA,CAPITAN,,,,,,,,,
1V16F413R,DIEGO DE OSPINA,M,PODERDANTE,VECINDAD,LOS REMEDIOS,,,,BIEN,,,GOBERNADOR,,,
1V16F413R,DAMIAN VELAZQUES DE CONTRERAS,M,APODERADO,RESIDENTE,SANTAFE,DOCTOR,,ABOGADO DE LA REAL AUDIENCIA,,,,,,,
1V16F413R,GABRIEL DE ARRIAGA,M,APODERADO,VECINDAD,MADRID,,,CANCILLER DE NAVARRA,,,,,,,
1V16F413R,PEDRO DE LEDESMA,M,APODERADO,,,,,CRIADO DEL REY ,,,,,,,
1V16F414R,GASPAR FERNANDEZ DE SIERRA,M,PODERDANTE,VECINDAD,SANTAFE,,,ABOGADO DE LA REAL AUDIENCIA,BIEN,,,,,,
1V16F414R,DAMIAN VELAZQUES DE CONTRERAS,M,APODERADO,,,,,ABOGADO DE LA REAL AUDIENCIA,,,,,,,
1V16F415R,FRANCISCO RIVEROS,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V16F415R,HERNANDO RAMOS,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F416R,JUAN DE OLAVE,M,DEUDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V16F416R,IÑIGO DE ALBIS,M,OTROS,MORADOR,SANTAFE,,,,,,PRINCIPAL PAGADOR,,,,
1V16F416R,ALONSO BRAVO DE MONTE,M,ACREEDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V16F418R,DOMINGO MARTIN ,M,TESTANTE,,VELEZ,,,TRATANTE,BIEN,,,,,,
1V16F418R,JUAN MARTIN,M,OTROS,,VELEZ,,,,,,,,,,
1V16F418R,MAGDALENA DE RILERA ,F,OTROS,,VELEZ,,,,,,,,,,
1V16F420R,CRISTOBAL DE MARQUINA,M,PODERDANTE,VECINDAD,SANTAFE,,,REGIDOR,BIEN,,,,,,
1V16F420R,MARTIN DE BERGANZO,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F422R,PEDRO DE LEON ,M,PODERDANTE,VECINDAD,SANTAFE,,,,,,,,,,
1V16F422R,DAMIAN VELAZQUEZ DE CONTRERAS,M,APODERADO,,,DOCTOR,,ABOGADO DE LA REAL AUDIENCIA,,,,,,,
1V16F422R,INES DE LEON,F,APODERADO,,,,,,,,,,,,
1V16F423R,ALVARO DE AUÑON,M,DEUDOR,VECINDAD,SANTAFE,LICENCIADO,,MEDICO,BIEN,,FIADOR,,,,
1V16F423R,GARCIA DE CANIZARES,M,DEUDOR,,,,,,,,,,,,
1V16F423R,HERNANDO RAMOS,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V16F424R,JUAN PEREZ DE SALAZAR ,M,PODERDANTE,VECINDAD,PAMPLONA,CAPITAN,,,BIEN,,,,SANTAFE,,
1V16F424R,DAMIAN VELAZQUEZ DE CONTRERAS,M,APODERADO,,,DOCTOR,,ABOGADO DE LA REAL AUDIENCIA,,,,,,,
1V16F424R,MARTIN PEREZ DE SALAZAR,M,APODERADO,,,,,,,,,,,,
1V16F425R,JUAN DE TORDECILLAS ,M,PODERDANTE,RESIDENTE,SANTAFE,,,CIRUJANO,BIEN,,,,,,
1V16F425R,DAMIAN VELAZQUEZ DE CONTRERAS,M,APODERADO,,,DOCTOR,,ABOGADO DE LA REAL AUDIENCIA,,,,,,,
1V16F425R,DIEGO DE ORUÑA,M,APODERADO,,,,,,,,,,,,
1V16F425R,PEDRO DE TORDECILLAS,M,APODERADO,,,,,,,,,,,,
1V16F426R,LEONOR ,F,VENDEDOR,RESIDENTE,SANTAFE,INDIO,,,,,,LADINO,,,
1V16F426R,PEDRO GUANGA,M,OTROS,,,,,,,,,,,,
1V16F426R,ANDRES,M,COMPRADOR,,,CACIQUE,,,,,,DON,,,
1V16F428R,GINES DE VARGAS,M,PODERDANTE,VECINDAD,SANTAFE,,,ESCRIBANO PUBLICO Y DEL NUMERO,,,,,,,
1V16F428R,DAMIAN VELAZQUEZ DE CONTRERAS,M,APODERADO,,,DOCTOR,,ABOGADO DE LA REAL AUDIENCIA,,,,,,,
1V16F428R,MARTIN PEREZ DE SALAZAR,M,APODERADO,,,CRIADO,,,,,,,,,
1V16F430R,GREGORIO GARCIA DE LA JARA,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V16F430R,ALONSO DE ARANDA,M,OTROS,,,,,,BIEN,,PRINCIPAL PAGADOR,,,,
1V16F430R,JUAN DEL RIO,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F432R,HERNANDO DEL HIERRO,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V16F432R,HERNANDO RAMOS,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V16F434R,FRANCISCO ALAVA DE VILLARREAL,M,DEUDOR,RESIDENTE,SANTAFE,,,ESCRIBANO DE CAMARA EN LA REAL AUDIENCIA,BIEN,,,,,,
1V16F434R,IÑIGO DE ALBIS,M,OTROS,MORADOR,SANTAFE,,,,BIEN,,PRINCIPAL PAGADOR,,,,
1V16F434R,JUAN TERAN ,M,ACREEDOR,RESIDENTE,SANTAFE,,,,BIEN,,,,,,
1V16F435V,HERNANDO SUAREZ,M,PODERDANTE,VECINDAD,SANTAFE,,,,,,,,,,
1V16F435V,FRANCISCO GOMEZ DE LA CRUZ,M,APODERADO,VECINDAD,SANTAFE,,,ENCOMENDERO,,,,,,,
1V16F435V,ALONSO JARAMILLO,M,DEUDOR,,,,,,,,,,,,
1V16F436R,HERNANDO RAMOS,M,DEUDOR,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V16F436R,JUAN DEL RIO,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F438R,HONOFRE CANAVES,M,DEUDOR,VECINDAD,SANTAFE,,,LAPIDARIO,BIEN,,,,,,
1V16F438R,NICOLAS DE LA ROSA,M,OTROS,,,,,LAPIDARIO,BIEN,,PRINCIPAL PAGADOR,,,,
1V16F438R,JUAN DEL RIO,M,ACREEDOR,MORADOR,SANTAFE,,,,,,,,,,
1V16F440R,GASPAR DE MARQUEDA,M,DEUDOR,,MOMPOX,,,ESCRIBANO PUBLICO Y DE CAVILDO DE LA VILLA DE MOMPOX,BIEN,,,,ESTANTE EN SANTA FE,,
1V16F440R,GERONIMO DIAZ DE LA TORRE,M,OTROS,RESIDENTE,SANTAFE,,,,BIEN,,PRINCIPAL PAGADOR,,,,
1V16F440R,ALONSO PEREZ ROMERO,M,ACREEDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V16F442R,ANTONIO GOMEZ,M,DEUDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V16F442R,JUAN DE MURCIA,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V16F444V,PEDRO CASTRUCIO,M,PODERDANTE,VECINDAD,TRINIDAD DE MUZO,,,,BIEN,,PAGADOR,,ESTANTE EN SANTA FE,,
1V16F444V,CURCIO ROMANO ,M,DEUDOR,MORADOR,SANTAFE,,,,,,AUSENTE,,,,
1V16F444V,ALONSO DE CARVAJAL,M,ACREEDOR,VECINDAD,TUNJA,,,,,,,,,,
1V16F444V,JUAN DE ARTIEDA,M,APODERADO,VECINDAD,SANTAFE,DON,,,,,,,,,
1V16F445V,DIEGO DE OSPINA,M,DEUDOR,VECINDAD,LOS REMEDIOS,,,,BIEN,,,GOBERNADOR,,,
